"NAME","n_facilities_within_1km","near_pps"
"Buckingham",3,TRUE
"Grant",3,TRUE
"Orange",3,TRUE
"Livingston",3,TRUE
"Monroe",3,TRUE
"Pointe Coupee",3,TRUE
"Mineral",3,TRUE
"Marion",3,TRUE
"Castro",3,TRUE
"Traill",3,TRUE
"Bryan",3,TRUE
"Baraga",3,TRUE
"Randall",3,TRUE
"Frederick",3,TRUE
"Laurens",3,TRUE
"Teton",3,TRUE
"Muskogee",3,TRUE
"Benton",3,TRUE
"King William",3,TRUE
"Greenbrier",3,TRUE
"Dunklin",3,TRUE
"Blaine",3,TRUE
"St. Charles",3,TRUE
"Acadia",3,TRUE
"Sac",3,TRUE
"Mariposa",3,TRUE
"Lancaster",3,TRUE
"Baca",3,TRUE
"Charlotte",3,TRUE
"Canyon",3,TRUE
"Las Animas",3,TRUE
"Woodbury",3,TRUE
"Lenawee",3,TRUE
"Mason",3,TRUE
"Platte",3,TRUE
"Sarpy",3,TRUE
"Dixon",3,TRUE
"Comanche",3,TRUE
"Saluda",3,TRUE
"Hyde",3,TRUE
"Oneida",3,TRUE
"Erath",3,TRUE
"Gates",3,TRUE
"Summit",3,TRUE
"Snyder",3,TRUE
"Shelby",3,TRUE
"Marshall",3,TRUE
"Saline",3,TRUE
"Isabella",3,TRUE
"Wapello",3,TRUE
"Crawford",3,TRUE
"Lake",3,TRUE
"Fayette",3,TRUE
"Beaver",3,TRUE
"Hood River",3,TRUE
"Deuel",3,TRUE
"Marshall",3,TRUE
"Mitchell",3,TRUE
"Baker",3,TRUE
"Pierce",3,TRUE
"Suffolk",3,TRUE
"Madison",3,TRUE
"Greene",3,TRUE
"Cherokee",3,TRUE
"Audubon",3,TRUE
"Floyd",3,TRUE
"Harper",3,TRUE
"Clark",3,TRUE
"Sullivan",3,TRUE
"Lawrence",3,TRUE
"Knox",3,TRUE
"Hidalgo",3,TRUE
"Fannin",3,TRUE
"Yoakum",3,TRUE
"Nodaway",3,TRUE
"Toole",3,TRUE
"Yankton",3,TRUE
"Worcester",3,TRUE
"Brunswick",3,TRUE
"Humboldt",3,TRUE
"Hillsdale",3,TRUE
"Fayette",3,TRUE
"Howard",3,TRUE
"Montgomery",3,TRUE
"Iroquois",3,TRUE
"Cavalier",3,TRUE
"Christian",3,TRUE
"Franklin",3,TRUE
"Sawyer",3,TRUE
"Monroe",3,TRUE
"Jackson",3,TRUE
"Platte",3,TRUE
"Adams",3,TRUE
"Troup",3,TRUE
"Texas",3,TRUE
"Danville",3,TRUE
"Roger Mills",3,TRUE
"Virginia Beach",3,TRUE
"Salem",3,TRUE
"Lincoln",3,TRUE
"Barnes",3,TRUE
"Cole",3,TRUE
"Knox",3,TRUE
"Stutsman",3,TRUE
"Miami",3,TRUE
"Washington",3,TRUE
"Missaukee",3,TRUE
"Morgan",3,TRUE
"Otter Tail",3,TRUE
"Putnam",3,TRUE
"Kenton",3,TRUE
"Carroll",3,TRUE
"Audrain",3,TRUE
"Shelby",3,TRUE
"Lamar",3,TRUE
"Mineral",3,TRUE
"Choctaw",3,TRUE
"Lynn",3,TRUE
"Cuming",3,TRUE
"Wyoming",3,TRUE
"Abbeville",3,TRUE
"Meigs",3,TRUE
"Kingman",3,TRUE
"Shawnee",3,TRUE
"Terrell",3,TRUE
"Clark",3,TRUE
"Stevens",3,TRUE
"Garland",3,TRUE
"Wichita",3,TRUE
"Cheshire",3,TRUE
"Calhoun",3,TRUE
"Barton",3,TRUE
"Stewart",3,TRUE
"Llano",3,TRUE
"Dodge",3,TRUE
"Cowley",3,TRUE
"Tom Green",3,TRUE
"Throckmorton",3,TRUE
"Ellis",3,TRUE
"Lincoln",3,TRUE
"Frio",3,TRUE
"Jackson",3,TRUE
"Grundy",3,TRUE
"Lebanon",3,TRUE
"Anoka",3,TRUE
"Floyd",3,TRUE
"Ross",3,TRUE
"Roosevelt",3,TRUE
"Stillwater",3,TRUE
"Hale",3,TRUE
"Van Wert",3,TRUE
"Scioto",3,TRUE
"Oconto",3,TRUE
"Waukesha",3,TRUE
"Price",3,TRUE
"Hopewell",3,TRUE
"Hood",3,TRUE
"Greene",3,TRUE
"St. Croix",3,TRUE
"Gosper",3,TRUE
"Johnson",3,TRUE
"Washita",3,TRUE
"Hancock",3,TRUE
"Iowa",3,TRUE
"Jo Daviess",3,TRUE
"Switzerland",3,TRUE
"Burnett",3,TRUE
"Monroe",3,TRUE
"Clay",3,TRUE
"Clark",3,TRUE
"Dawson",3,TRUE
"Newaygo",3,TRUE
"Franklin",3,TRUE
"Taylor",2,TRUE
"Citrus",2,TRUE
"Lee",2,TRUE
"Liberty",2,TRUE
"Franklin",2,TRUE
"Clark",2,TRUE
"Clearwater",2,TRUE
"Shelby",2,TRUE
"Monroe",2,TRUE
"Ottawa",2,TRUE
"Le Flore",2,TRUE
"Greene",2,TRUE
"Tooele",2,TRUE
"Juab",2,TRUE
"James City",2,TRUE
"Northampton",2,TRUE
"Loudoun",2,TRUE
"Mason",2,TRUE
"Boone",2,TRUE
"Buffalo",2,TRUE
"Trempealeau",2,TRUE
"Teton",2,TRUE
"Calhoun",2,TRUE
"Douglas",2,TRUE
"Clear Creek",2,TRUE
"Delta",2,TRUE
"Wakulla",2,TRUE
"Jackson",2,TRUE
"Tattnall",2,TRUE
"Osage",2,TRUE
"Kiowa",2,TRUE
"Ohio",2,TRUE
"Kanabec",2,TRUE
"Deer Lodge",2,TRUE
"Kershaw",2,TRUE
"Pennington",2,TRUE
"Kaufman",2,TRUE
"Winkler",2,TRUE
"Warren",2,TRUE
"Charlotte",2,TRUE
"Madison",2,TRUE
"Elbert",2,TRUE
"Desha",2,TRUE
"Carroll",2,TRUE
"Clay",2,TRUE
"Pamlico",2,TRUE
"Cass",2,TRUE
"McCurtain",2,TRUE
"Warren",2,TRUE
"Carter",2,TRUE
"Monroe",2,TRUE
"Blount",2,TRUE
"Brewster",2,TRUE
"San Juan",2,TRUE
"Washington",2,TRUE
"Gila",2,TRUE
"Posey",2,TRUE
"Emmet",2,TRUE
"Wilcox",2,TRUE
"Clarke",2,TRUE
"Polk",2,TRUE
"Lowndes",2,TRUE
"Cape Girardeau",2,TRUE
"Putnam",2,TRUE
"Butler",2,TRUE
"Thayer",2,TRUE
"Wayne",2,TRUE
"Greene",2,TRUE
"Talbot",2,TRUE
"Boise",2,TRUE
"McPherson",2,TRUE
"Morehouse",2,TRUE
"Piscataquis",2,TRUE
"Alleghany",2,TRUE
"Lancaster",2,TRUE
"Wetzel",2,TRUE
"Wood",2,TRUE
"Columbia",2,TRUE
"Sumter",2,TRUE
"Austin",2,TRUE
"Haywood",2,TRUE
"Steele",2,TRUE
"Crawford",2,TRUE
"Carbon",2,TRUE
"Defiance",2,TRUE
"Erie",2,TRUE
"Okanogan",2,TRUE
"Effingham",2,TRUE
"Door",2,TRUE
"Hempstead",2,TRUE
"Summit",2,TRUE
"Lake",2,TRUE
"Lake",2,TRUE
"Page",2,TRUE
"New Kent",2,TRUE
"Amelia",2,TRUE
"Dinwiddie",2,TRUE
"Fayette",2,TRUE
"Davis",2,TRUE
"Prince George",2,TRUE
"Whitfield",2,TRUE
"Ashley",2,TRUE
"Wayne",2,TRUE
"McCormick",2,TRUE
"Charles Mix",2,TRUE
"Appling",2,TRUE
"Brooks",2,TRUE
"Hancock",2,TRUE
"Stark",2,TRUE
"Allen",2,TRUE
"Watonwan",2,TRUE
"Yazoo",2,TRUE
"DeKalb",2,TRUE
"Saline",2,TRUE
"Monroe",2,TRUE
"Newberry",2,TRUE
"Roane",2,TRUE
"Polk",2,TRUE
"Tyler",2,TRUE
"Gunnison",2,TRUE
"Stanley",2,TRUE
"Rhea",2,TRUE
"San Jacinto",2,TRUE
"Freestone",2,TRUE
"Hinds",2,TRUE
"Attala",2,TRUE
"Wagoner",2,TRUE
"Charles City",2,TRUE
"Lincoln",2,TRUE
"Kanawha",2,TRUE
"Adams",2,TRUE
"Sierra",2,TRUE
"Lawrence",2,TRUE
"Union",2,TRUE
"Allegany",2,TRUE
"Lee",2,TRUE
"West Feliciana",2,TRUE
"Bates",2,TRUE
"Wilkinson",2,TRUE
"Pottawatomie",2,TRUE
"Lafayette",2,TRUE
"Jefferson",2,TRUE
"Iron",2,TRUE
"Arkansas",2,TRUE
"Jackson",2,TRUE
"Lake",2,TRUE
"Sumner",2,TRUE
"St. Clair",2,TRUE
"Powhatan",2,TRUE
"Okaloosa",2,TRUE
"Mendocino",2,TRUE
"Sequoyah",2,TRUE
"Greene",2,TRUE
"Summit",2,TRUE
"Cheyenne",2,TRUE
"Ashland",2,TRUE
"Glenn",2,TRUE
"Comal",2,TRUE
"Greenup",2,TRUE
"Clark",2,TRUE
"Judith Basin",2,TRUE
"Gadsden",2,TRUE
"Clay",2,TRUE
"Pike",2,TRUE
"Estill",2,TRUE
"Coweta",2,TRUE
"Rapides",2,TRUE
"Gwinnett",2,TRUE
"Grimes",2,TRUE
"Baylor",2,TRUE
"Hyde",2,TRUE
"Bent",2,TRUE
"Camden",2,TRUE
"Madison",2,TRUE
"Marshall",2,TRUE
"Wasco",2,TRUE
"Newton",2,TRUE
"Albemarle",2,TRUE
"Huntingdon",2,TRUE
"Carbon",2,TRUE
"Madison",2,TRUE
"Hancock",2,TRUE
"Jackson",2,TRUE
"Vanderburgh",2,TRUE
"Vermillion",2,TRUE
"Seminole",2,TRUE
"Tuscaloosa",2,TRUE
"Montgomery",2,TRUE
"Cherokee",2,TRUE
"Johnson",2,TRUE
"Alcona",2,TRUE
"Koochiching",2,TRUE
"Johnson",2,TRUE
"Cass",2,TRUE
"Burt",2,TRUE
"Howell",2,TRUE
"Jones",2,TRUE
"Collier",2,TRUE
"Clay",2,TRUE
"Fannin",2,TRUE
"Emporia",2,TRUE
"Putnam",2,TRUE
"Ward",2,TRUE
"Santa Cruz",2,TRUE
"Seneca",2,TRUE
"Monroe",2,TRUE
"Conejos",2,TRUE
"Venango",2,TRUE
"Cheyenne",2,TRUE
"Henry",2,TRUE
"Clinton",2,TRUE
"Wexford",2,TRUE
"Knox",2,TRUE
"Marion",2,TRUE
"Rush",2,TRUE
"Smith",2,TRUE
"Clermont",2,TRUE
"Garfield",2,TRUE
"Randolph",2,TRUE
"Fulton",2,TRUE
"Shelby",2,TRUE
"Bartow",2,TRUE
"Tioga",2,TRUE
"Franklin",2,TRUE
"Custer",2,TRUE
"Hardeman",2,TRUE
"Worth",2,TRUE
"Monroe",2,TRUE
"Carroll",2,TRUE
"Russell",2,TRUE
"Mitchell",2,TRUE
"Gonzales",2,TRUE
"Wise",2,TRUE
"Trimble",2,TRUE
"Potter",2,TRUE
"Lamb",2,TRUE
"Fayette",2,TRUE
"Archer",2,TRUE
"Ware",2,TRUE
"McLean",2,TRUE
"Kenosha",2,TRUE
"St. John the Baptist",2,TRUE
"Hancock",2,TRUE
"Aurora",2,TRUE
"Codington",2,TRUE
"Crisp",2,TRUE
"Lafayette",2,TRUE
"Pend Oreille",2,TRUE
"Warren",2,TRUE
"Pope",2,TRUE
"Hardin",2,TRUE
"Cass",2,TRUE
"Union",2,TRUE
"Ida",2,TRUE
"Hamilton",2,TRUE
"Madison",2,TRUE
"Wright",2,TRUE
"Chickasaw",2,TRUE
"Republic",2,TRUE
"Hardeman",2,TRUE
"Grant",2,TRUE
"Coosa",2,TRUE
"McKinley",2,TRUE
"Eddy",2,TRUE
"Ellis",2,TRUE
"Wallowa",2,TRUE
"Pine",2,TRUE
"Nemaha",2,TRUE
"Richardson",2,TRUE
"Bristol",2,TRUE
"Brown",2,TRUE
"Bonner",2,TRUE
"Marion",2,TRUE
"Pike",2,TRUE
"Winneshiek",2,TRUE
"Henderson",2,TRUE
"Washington",2,TRUE
"Gallia",2,TRUE
"Sussex",2,TRUE
"Hart",2,TRUE
"Floyd",2,TRUE
"Winnebago",2,TRUE
"LaPorte",2,TRUE
"Washington",2,TRUE
"Crawford",2,TRUE
"Goochland",2,TRUE
"Crawford",2,TRUE
"Ashtabula",2,TRUE
"Moffat",2,TRUE
"Rio Blanco",2,TRUE
"Washburn",2,TRUE
"Craighead",2,TRUE
"Lawrence",2,TRUE
"Baxter",2,TRUE
"Dillon",2,TRUE
"Sherman",2,TRUE
"Marshall",2,TRUE
"Pitkin",2,TRUE
"Broomfield",2,TRUE
"Shackelford",2,TRUE
"Livingston",2,TRUE
"Tuscarawas",2,TRUE
"Scotts Bluff",2,TRUE
"Schleicher",2,TRUE
"Licking",2,TRUE
"Pickaway",2,TRUE
"Osceola",2,TRUE
"Ionia",2,TRUE
"Delaware",2,TRUE
"Marshall",2,TRUE
"Van Buren",2,TRUE
"Noble",2,TRUE
"Harrison",2,TRUE
"Holt",2,TRUE
"Buchanan",2,TRUE
"Lafayette",2,TRUE
"Boone",2,TRUE
"Schoharie",2,TRUE
"Furnas",2,TRUE
"McCulloch",2,TRUE
"Fisher",2,TRUE
"Briscoe",2,TRUE
"Muskegon",2,TRUE
"Cedar",2,TRUE
"Clay",2,TRUE
"Webster",2,TRUE
"Rice",2,TRUE
"Boundary",2,TRUE
"Edgar",2,TRUE
"Marion",2,TRUE
"Haskell",2,TRUE
"Jefferson",2,TRUE
"Lapeer",2,TRUE
"Barrow",2,TRUE
"Carroll",2,TRUE
"Ringgold",2,TRUE
"Taney",2,TRUE
"Boyd",2,TRUE
"Laurens",2,TRUE
"Gentry",2,TRUE
"Payne",2,TRUE
"Hardin",2,TRUE
"Thurston",2,TRUE
"Irion",2,TRUE
"Kimball",2,TRUE
"Bleckley",2,TRUE
"Hand",2,TRUE
"Martin",2,TRUE
"Buena Vista",2,TRUE
"O'Brien",2,TRUE
"Dimmit",2,TRUE
"Reno",2,TRUE
"Buffalo",2,TRUE
"Stanton",2,TRUE
"Pershing",2,TRUE
"Cedar",2,TRUE
"Logan",2,TRUE
"Harrisonburg",2,TRUE
"Crow Wing",2,TRUE
"Wyandot",2,TRUE
"White",2,TRUE
"Huron",2,TRUE
"DeKalb",2,TRUE
"Sweet Grass",2,TRUE
"Logan",2,TRUE
"Limestone",2,TRUE
"Gogebic",2,TRUE
"Marshall",2,TRUE
"Gloucester",2,TRUE
"Muskingum",2,TRUE
"Warrick",2,TRUE
"Skamania",2,TRUE
"Perry",2,TRUE
"Chickasaw",2,TRUE
"Stafford",2,TRUE
"Kemper",2,TRUE
"Hall",2,TRUE
"Macon",2,TRUE
"Dickey",2,TRUE
"Lawrence",2,TRUE
"Randolph",2,TRUE
"Seward",2,TRUE
"Chilton",2,TRUE
"McHenry",2,TRUE
"Jackson",2,TRUE
"Colquitt",2,TRUE
"Louisa",2,TRUE
"Albany",2,TRUE
"Butts",2,TRUE
"Clarke",2,TRUE
"McCracken",2,TRUE
"Anderson",2,TRUE
"Barber",2,TRUE
"Coahoma",2,TRUE
"St. Francis",2,TRUE
"Madison",2,TRUE
"Woods",2,TRUE
"Bristol",2,TRUE
"Macoupin",2,TRUE
"Chambers",2,TRUE
"Sumter",1,TRUE
"San Miguel",1,TRUE
"Wallace",1,TRUE
"Plaquemines",1,TRUE
"DeSoto",1,TRUE
"Beaverhead",1,TRUE
"Valley",1,TRUE
"Cheyenne",1,TRUE
"Deuel",1,TRUE
"Pembina",1,TRUE
"Choctaw",1,TRUE
"Bon Homme",1,TRUE
"Marion",1,TRUE
"Essex",1,TRUE
"Morgan",1,TRUE
"Ouray",1,TRUE
"Cook",1,TRUE
"Warren",1,TRUE
"Valley",1,TRUE
"Grant",1,TRUE
"Natchitoches",1,TRUE
"Oscoda",1,TRUE
"Chariton",1,TRUE
"Meagher",1,TRUE
"Broadwater",1,TRUE
"York",1,TRUE
"Sumter",1,TRUE
"Williamsburg",1,TRUE
"Lyman",1,TRUE
"Knox",1,TRUE
"Humphreys",1,TRUE
"Cheatham",1,TRUE
"Dickens",1,TRUE
"Kimble",1,TRUE
"Titus",1,TRUE
"Foard",1,TRUE
"Duchesne",1,TRUE
"Garfield",1,TRUE
"Orange",1,TRUE
"Highland",1,TRUE
"Barbour",1,TRUE
"Eau Claire",1,TRUE
"Levy",1,TRUE
"Walton",1,TRUE
"Charlton",1,TRUE
"Lemhi",1,TRUE
"Nez Perce",1,TRUE
"Madison",1,TRUE
"Union",1,TRUE
"Chicot",1,TRUE
"Sebastian",1,TRUE
"Benton",1,TRUE
"Routt",1,TRUE
"Delaware",1,TRUE
"Walsh",1,TRUE
"McKenzie",1,TRUE
"Clatsop",1,TRUE
"Pike",1,TRUE
"Hawkins",1,TRUE
"Uintah",1,TRUE
"Rich",1,TRUE
"Wabash",1,TRUE
"Plymouth",1,TRUE
"Cullman",1,TRUE
"Concordia",1,TRUE
"Hale",1,TRUE
"Cook",1,TRUE
"Norman",1,TRUE
"Washington",1,TRUE
"Claiborne",1,TRUE
"New Madrid",1,TRUE
"Richland",1,TRUE
"White Pine",1,TRUE
"Bryan",1,TRUE
"Toombs",1,TRUE
"Emanuel",1,TRUE
"Shelby",1,TRUE
"Tipton",1,TRUE
"Pawnee",1,TRUE
"Riley",1,TRUE
"Scott",1,TRUE
"Muhlenberg",1,TRUE
"Rowan",1,TRUE
"Evangeline",1,TRUE
"Iberia",1,TRUE
"Red River",1,TRUE
"Northumberland",1,TRUE
"Ferry",1,TRUE
"Washington",1,TRUE
"Crawford",1,TRUE
"Sheridan",1,TRUE
"Ouachita",1,TRUE
"Clark",1,TRUE
"Highlands",1,TRUE
"Union",1,TRUE
"Baldwin",1,TRUE
"McMinn",1,TRUE
"Rutherford",1,TRUE
"Benton",1,TRUE
"DeKalb",1,TRUE
"Bedford",1,TRUE
"Meigs",1,TRUE
"Callahan",1,TRUE
"Cherokee",1,TRUE
"Martin",1,TRUE
"Brooks",1,TRUE
"Pennington",1,TRUE
"Leflore",1,TRUE
"Rankin",1,TRUE
"Leake",1,TRUE
"Perry",1,TRUE
"Camden",1,TRUE
"Silver Bow",1,TRUE
"Seward",1,TRUE
"Keya Paha",1,TRUE
"Tyrrell",1,TRUE
"McClain",1,TRUE
"Stephens",1,TRUE
"Union",1,TRUE
"Montgomery",1,TRUE
"Terrebonne",1,TRUE
"Sabine",1,TRUE
"Calvert",1,TRUE
"Emmet",1,TRUE
"Benton",1,TRUE
"Perry",1,TRUE
"Colleton",1,TRUE
"Weakley",1,TRUE
"Presidio",1,TRUE
"Wise",1,TRUE
"Buchanan",1,TRUE
"Clallam",1,TRUE
"Woodruff",1,TRUE
"Saguache",1,TRUE
"Marion",1,TRUE
"Stafford",1,TRUE
"Roanoke",1,TRUE
"Russell",1,TRUE
"King and Queen",1,TRUE
"Covington",1,TRUE
"Randolph",1,TRUE
"Tucker",1,TRUE
"Washington",1,TRUE
"Gibson",1,TRUE
"Franklin",1,TRUE
"Bath",1,TRUE
"Caroline",1,TRUE
"Harrison",1,TRUE
"Nicholas",1,TRUE
"Hernando",1,TRUE
"Idaho",1,TRUE
"Jackson",1,TRUE
"Dare",1,TRUE
"Washington",1,TRUE
"Cass",1,TRUE
"Patrick",1,TRUE
"Oconee",1,TRUE
"Long",1,TRUE
"Calhoun",1,TRUE
"Ness",1,TRUE
"Taylor",1,TRUE
"Bourbon",1,TRUE
"McCone",1,TRUE
"Lake",1,TRUE
"Grant",1,TRUE
"Clarion",1,TRUE
"Juniata",1,TRUE
"Bamberg",1,TRUE
"White",1,TRUE
"Grainger",1,TRUE
"Colorado",1,TRUE
"Menard",1,TRUE
"Fremont",1,TRUE
"Smith",1,TRUE
"Van Zandt",1,TRUE
"Saunders",1,TRUE
"Eureka",1,TRUE
"Raleigh",1,TRUE
"Choctaw",1,TRUE
"Dallas",1,TRUE
"Charlevoix",1,TRUE
"Scott",1,TRUE
"Whitley",1,TRUE
"Caroline",1,TRUE
"Schuyler",1,TRUE
"Rooks",1,TRUE
"Laurel",1,TRUE
"Pacific",1,TRUE
"Conway",1,TRUE
"Lincoln",1,TRUE
"Richland",1,TRUE
"Charleston",1,TRUE
"King George",1,TRUE
"Pike",1,TRUE
"Liberty",1,TRUE
"Dorchester",1,TRUE
"DeKalb",1,TRUE
"Middlesex",1,TRUE
"Park",1,TRUE
"Scott",1,TRUE
"Upshur",1,TRUE
"Little River",1,TRUE
"Jefferson",1,TRUE
"Jefferson",1,TRUE
"Fayette",1,TRUE
"Jerauld",1,TRUE
"Jackson",1,TRUE
"Goliad",1,TRUE
"Jackson",1,TRUE
"Seminole",1,TRUE
"Whitley",1,TRUE
"Sedgwick",1,TRUE
"Alger",1,TRUE
"Sevier",1,TRUE
"Refugio",1,TRUE
"Stoddard",1,TRUE
"Union",1,TRUE
"Erie",1,TRUE
"Parmer",1,TRUE
"De Soto",1,TRUE
"Glacier",1,TRUE
"Telfair",1,TRUE
"Howard",1,TRUE
"York",1,TRUE
"Oglethorpe",1,TRUE
"Jackson",1,TRUE
"Beadle",1,TRUE
"Carroll",1,TRUE
"Beauregard",1,TRUE
"Childress",1,TRUE
"Prince Edward",1,TRUE
"Gulf",1,TRUE
"Morgan",1,TRUE
"Granite",1,TRUE
"Marion",1,TRUE
"Bradford",1,TRUE
"Red Lake",1,TRUE
"Nacogdoches",1,TRUE
"Escambia",1,TRUE
"Randolph",1,TRUE
"Dale",1,TRUE
"Mason",1,TRUE
"Union",1,TRUE
"Jefferson",1,TRUE
"Des Moines",1,TRUE
"Linn",1,TRUE
"George",1,TRUE
"Clark",1,TRUE
"Stone",1,TRUE
"Harlan",1,TRUE
"Cass",1,TRUE
"Gage",1,TRUE
"Barton",1,TRUE
"Henry",1,TRUE
"Coryell",1,TRUE
"Clark",1,TRUE
"Franklin",1,TRUE
"Duval",1,TRUE
"Hardin",1,TRUE
"La Salle",1,TRUE
"Roberts",1,TRUE
"Clay",1,TRUE
"Limestone",1,TRUE
"Mason",1,TRUE
"Carroll",1,TRUE
"Thomas",1,TRUE
"Stephens",1,TRUE
"Teton",1,TRUE
"Payette",1,TRUE
"Johnston",1,TRUE
"Cherokee",1,TRUE
"Portage",1,TRUE
"Perry",1,TRUE
"Carroll",1,TRUE
"Elk",1,TRUE
"Faulk",1,TRUE
"Bailey",1,TRUE
"Rio Grande",1,TRUE
"Lanier",1,TRUE
"Decatur",1,TRUE
"Richland",1,TRUE
"Franklin",1,TRUE
"Carson City",1,TRUE
"Carroll",1,TRUE
"Shelby",1,TRUE
"Clare",1,TRUE
"Putnam",1,TRUE
"Lincoln",1,TRUE
"Polk",1,TRUE
"Jefferson",1,TRUE
"Fayette",1,TRUE
"Gove",1,TRUE
"Brown",1,TRUE
"Cloud",1,TRUE
"Elk",1,TRUE
"Clay",1,TRUE
"Norfolk",1,TRUE
"Geary",1,TRUE
"Ellsworth",1,TRUE
"Portsmouth",1,TRUE
"Wahkiakum",1,TRUE
"Osborne",1,TRUE
"Russell",1,TRUE
"Gallatin",1,TRUE
"Forrest",1,TRUE
"Lawrence",1,TRUE
"Columbiana",1,TRUE
"Mercer",1,TRUE
"Daviess",1,TRUE
"Mercer",1,TRUE
"Susquehanna",1,TRUE
"Brooke",1,TRUE
"Dawson",1,TRUE
"Fulton",1,TRUE
"Gregory",1,TRUE
"Woodford",1,TRUE
"Jasper",1,TRUE
"Johnson",1,TRUE
"Campbell",1,TRUE
"Kinney",1,TRUE
"Yell",1,TRUE
"Wilson",1,TRUE
"Wichita",1,TRUE
"Hancock",1,TRUE
"Wabaunsee",1,TRUE
"Piatt",1,TRUE
"Cumberland",1,TRUE
"Jessamine",1,TRUE
"Hamilton",1,TRUE
"Otero",1,TRUE
"Hamilton",1,TRUE
"Jim Wells",1,TRUE
"Donley",1,TRUE
"Douglas",1,TRUE
"Edgefield",1,TRUE
"Grant",1,TRUE
"Pulaski",1,TRUE
"Newport News",1,TRUE
"Kewaunee",1,TRUE
"Davison",1,TRUE
"Kingsbury",1,TRUE
"Peach",1,TRUE
"Mathews",1,TRUE
"Bradley",1,TRUE
"Alexandria",1,TRUE
"Coles",1,TRUE
"Dickson",1,TRUE
"Randolph",1,TRUE
"Candler",1,TRUE
"Jasper",1,TRUE
"Wells",1,TRUE
"Rush",1,TRUE
"Stone",1,TRUE
"Saline",1,TRUE
"Sequatchie",1,TRUE
"Gem",1,TRUE
"Jefferson",1,TRUE
"Cleburne",1,TRUE
"Liberty",1,TRUE
"Benton",1,TRUE
"Scott",1,TRUE
"Jackson",1,TRUE
"Dickinson",1,TRUE
"Doniphan",1,TRUE
"Meade",1,TRUE
"Warren",1,TRUE
"Atchison",1,TRUE
"Carroll",1,TRUE
"Campbell",1,TRUE
"Bracken",1,TRUE
"Walthall",1,TRUE
"Spalding",1,TRUE
"Love",1,TRUE
"Tillamook",1,TRUE
"Walker",1,TRUE
"Ralls",1,TRUE
"Lincoln",1,TRUE
"Daggett",1,TRUE
"Red Willow",1,TRUE
"Forsyth",1,TRUE
"Jefferson",1,TRUE
"Greene",1,TRUE
"Schoolcraft",1,TRUE
"Butte",1,TRUE
"Decatur",1,TRUE
"Benewah",1,TRUE
"Obion",1,TRUE
"Appanoose",1,TRUE
"Bowman",1,TRUE
"Emmons",1,TRUE
"Jersey",1,TRUE
"Decatur",1,TRUE
"Burke",1,TRUE
"Richmond",1,TRUE
"Lynchburg",1,TRUE
"Appomattox",1,TRUE
"Roberts",1,TRUE
"Cochran",1,TRUE
"Clay",1,TRUE
"Ochiltree",1,TRUE
"Green Lake",1,TRUE
"Hampton",1,TRUE
"Grayson",1,TRUE
"Allamakee",1,TRUE
"Preble",1,TRUE
"Jefferson",1,TRUE
"St. Johns",1,TRUE
"Chattahoochee",1,TRUE
"Taylor",1,TRUE
"Waushara",1,TRUE
"Clay",1,TRUE
"Adams",1,TRUE
"Stewart",1,TRUE
"Grand Isle",1,TRUE
"Giles",1,TRUE
"Minnehaha",1,TRUE
"Winchester",1,TRUE
"Petersburg",1,TRUE
"Laclede",1,TRUE
"Garfield",1,TRUE
"Greeley",1,TRUE
"Jim Hogg",1,TRUE
"Warren",1,TRUE
"Ransom",1,TRUE
"Washington",1,TRUE
"Cherry",1,TRUE
"Midland",1,TRUE
"Lehigh",1,TRUE
"Rolette",1,TRUE
"Greene",1,TRUE
"Clinton",1,TRUE
"Montour",1,TRUE
"Sherman",1,TRUE
"Beltrami",1,TRUE
"Swift",1,TRUE
"McIntosh",1,TRUE
"Morrow",1,TRUE
"Grant",1,TRUE
"Pittsburg",1,TRUE
"Cherokee",1,TRUE
"Phillips",1,TRUE
"Wright",1,TRUE
"Clinton",1,TRUE
"Reynolds",1,TRUE
"Montgomery",1,TRUE
"Johnson",1,TRUE
"Atoka",1,TRUE
"Carter",1,TRUE
"Marengo",1,TRUE
"Jones",1,TRUE
"Panola",1,TRUE
"Madison",1,TRUE
"Major",1,TRUE
"Sunflower",1,TRUE
"Haskell",1,TRUE
"De Baca",1,TRUE
"Butler",1,TRUE
"Ste. Genevieve",1,TRUE
"Polk",1,TRUE
"Valley",1,TRUE
"Phelps",1,TRUE
"Pierce",1,TRUE
"Keith",1,TRUE
"Midland",1,TRUE
"Comanche",1,TRUE
"Real",1,TRUE
"Frontier",1,TRUE
"Fillmore",1,TRUE
"Live Oak",1,TRUE
"Minidoka",1,TRUE
"Dubois",1,TRUE
"Knox",1,TRUE
"Marion",1,TRUE
"Marshall",1,TRUE
"Fall River",1,TRUE
"Reagan",1,TRUE
"Shelby",1,TRUE
"Mahaska",1,TRUE
"Jasper",1,TRUE
"Monroe",1,TRUE
"Elbert",1,TRUE
"Lincoln",1,TRUE
"Deaf Smith",1,TRUE
"Vernon",1,TRUE
"Morgan",1,TRUE
"Adams",1,TRUE
"Elko",1,TRUE
"Douglas",1,TRUE
"Greene",1,TRUE
"Lyon",1,TRUE
"Kalkaska",1,TRUE
"Howard",1,TRUE
"Moultrie",1,TRUE
"Lincoln",1,TRUE
"Ontonagon",1,TRUE
"Richland",1,TRUE
"Pike",1,TRUE
