"NAME","mean_pm25_exact"
"Winnebago",8.55372619628906
"Clarion",8.55233764648438
"Hopewell",8.55079364776611
"Adams",8.54981327056885
"Clare",8.54894161224365
"Pinellas",8.54890251159668
"Franklin",8.54443645477295
"Edwards",8.54247665405273
"Wapello",8.5397891998291
"Hunt",8.53906440734863
"Lincoln",8.53592014312744
"Simpson",8.53420829772949
"Perry",8.53385543823242
"Willacy",8.53277015686035
"Newton",8.53199291229248
"Clay",8.53190422058105
"Stutsman",8.53148555755615
"McCracken",8.53139305114746
"Harrison",8.53091430664062
"Sebastian",8.53048706054688
"Mercer",8.53015804290771
"Columbia",8.52972602844238
"Troup",8.5286455154419
"Pine",8.52818965911865
"Woodruff",8.52791881561279
"Onondaga",8.52725124359131
"Orange",8.52633571624756
"Faribault",8.52566623687744
"Douglas",8.5254373550415
"Cross",8.5252571105957
"Leflore",8.52439785003662
"Newton",8.52365875244141
"Jasper",8.52334499359131
"Crittenden",8.52159595489502
"Tyler",8.52135562896729
"Yazoo",8.51929569244385
"Scioto",8.51924228668213
"Greene",8.51809024810791
"Walker",8.51730918884277
"Grant",8.51503086090088
"Gladwin",8.51479530334473
"Putnam",8.51425266265869
"Ohio",8.51344108581543
"Todd",8.51228713989258
"Lawrence",8.51209545135498
"Mason",8.5111665725708
"Durham",8.51035404205322
"Ballard",8.50948143005371
"Henrico",8.5092306137085
"Hamblen",8.50798034667969
"Hood",8.50692176818848
"Jackson",8.50680160522461
"Rock",8.50556755065918
"White",8.50547313690186
"Shelby",8.5045051574707
"Mississippi",8.5040979385376
"Liberty",8.50366401672363
"Claiborne",8.50346088409424
"Sunflower",8.50334167480469
"Tucker",8.50246620178223
"Meade",8.50206565856934
"Osceola",8.50173568725586
"Franklin",8.50118732452393
"Pipestone",8.5
"Petersburg",8.49978446960449
"Sullivan",8.49782752990723
"Amite",8.49743938446045
"Albemarle",8.49609184265137
"Lowndes",8.49385929107666
"Roscommon",8.49368667602539
"Drew",8.49180603027344
"Lawrence",8.48835754394531
"Lee",8.48796367645264
"Scott",8.48747062683105
"Union",8.48739051818848
"Boone",8.48708152770996
"Hamilton",8.48593521118164
"Staunton",8.48506832122803
"Sioux",8.48485279083252
"Delaware",8.48460578918457
"Bradley",8.48432540893555
"Clearwater",8.48422336578369
"Madison",8.48391437530518
"Arkansas",8.48166847229004
"Crawford",8.47934627532959
"Jefferson",8.47605991363525
"McCurtain",8.47558307647705
"Cabell",8.47419834136963
"Morris",8.47412204742432
"Bristol",8.47398567199707
"Fulton",8.47274780273438
"East Feliciana",8.47256088256836
"Jackson",8.47107410430908
"Harford",8.47100067138672
"Rogers",8.47084140777588
"Gallatin",8.46942901611328
"Lyon",8.46866703033447
"Robertson",8.46848011016846
"Boyd",8.46825504302979
"Arenac",8.46819305419922
"Sumner",8.46706962585449
"Hamilton",8.46693515777588
"Oldham",8.46669960021973
"Etowah",8.46606636047363
"Caldwell",8.4634313583374
"Holt",8.46341514587402
"Door",8.46319007873535
"DeSoto",8.46308994293213
"McKean",8.46294212341309
"Oceana",8.462721824646
"Hopkins",8.46248531341553
"Hamilton",8.46230125427246
"Griggs",8.46142673492432
"Atkinson",8.46036720275879
"Hancock",8.45687866210938
"Williamson",8.45652008056641
"Washburn",8.45495128631592
"Lyon",8.45406532287598
"Jasper",8.45341491699219
"Pike",8.45339965820312
"Grant",8.45292472839355
"Cherokee",8.45264339447021
"Calhoun",8.4523458480835
"Hancock",8.45231437683105
"St. Tammany",8.45204162597656
"Grant",8.45065593719482
"Pulaski",8.44985294342041
"Newport News",8.4497241973877
"St. Louis",8.44942760467529
"Bosque",8.44667530059814
"Beauregard",8.44625377655029
"Macon",8.44596195220947
"Ritchie",8.44579887390137
"Herkimer",8.4455623626709
"Brown",8.44495964050293
"Marshall",8.44461536407471
"Logan",8.44327163696289
"Nevada",8.44257068634033
"Lake",8.44234561920166
"LaPorte",8.4404821395874
"McCook",8.43991470336914
"Red River",8.43863296508789
"Buena Vista",8.43675518035889
"Wagoner",8.43574047088623
"Dutchess",8.43568420410156
"Rhea",8.4344539642334
"Somervell",8.43272876739502
"Fayette",8.43179225921631
"Duval",8.43069744110107
"Attala",8.43055820465088
"Schuyler",8.43053150177002
"Logan",8.43022346496582
"Monroe",8.4295244216919
"Jackson",8.42804145812988
"Fulton",8.42801570892334
"Winston",8.42790508270264
"Harrison",8.4243574142456
"Pike",8.42404365539551
"Sioux",8.42344856262207
"Campbell",8.42284679412842
"Platte",8.42214679718018
"Guadalupe",8.42186069488525
"Tift",8.41891288757324
"Western Connecticut",8.41875839233398
"Missaukee",8.41866588592529
"Wilson",8.41843128204346
"Adams",8.41776371002197
"Grant",8.41771697998047
"Randolph",8.41680240631104
"Coffee",8.4136848449707
"Lincoln",8.41290473937988
"Broward",8.41262531280518
"Hardin",8.41095161437988
"Genesee",8.41024589538574
"Pulaski",8.4101448059082
"Wirt",8.40927600860596
"Aitkin",8.40911293029785
"Ottawa",8.40874481201172
"Norton",8.4084939956665
"Wilkes",8.40813636779785
"Newton",8.40792179107666
"Choctaw",8.40727710723877
"Monroe",8.40663909912109
"Cooke",8.40578842163086
"McMinn",8.40408325195312
"Muhlenberg",8.40302658081055
"Monroe",8.40212726593018
"Marinette",8.40120506286621
"Greenup",8.40003299713135
"Desha",8.40001487731934
"Polk",8.39921188354492
"Le Flore",8.39792442321777
"Barbour",8.3971004486084
"Otsego",8.39462089538574
"Hickman",8.39406967163086
"Ouachita",8.39398193359375
"Walton",8.39386653900146
"Anderson",8.39245891571045
"Doddridge",8.39203453063965
"Saline",8.39192771911621
"Dallas",8.39182758331299
"Montgomery",8.3917121887207
"Breckinridge",8.39153003692627
"Steele",8.3881664276123
"Williamson",8.38812446594238
"Mason",8.38777828216553
"Warren",8.38680171966553
"Lexington",8.38639068603516
"Hardin",8.38612174987793
"Mayes",8.38268756866455
"Clark",8.38192749023438
"Lampasas",8.38185691833496
"Habersham",8.38139343261719
"Bonner",8.37850379943848
"Oktibbeha",8.37772560119629
"Bedford",8.37759971618652
"Lamoille",8.37755107879639
"Spalding",8.37692546844482
"Starke",8.37608623504639
"Bolivar",8.37598896026611
"Orleans",8.37545776367188
"Lamar",8.37533187866211
"Tangipahoa",8.37524795532227
"Garfield",8.37497901916504
"Greater Bridgeport",8.37450790405273
"Essex",8.3743257522583
"Buchanan",8.3737268447876
"Elbert",8.37262153625488
"Barry",8.37226581573486
"Rutland",8.37205410003662
"Berrien",8.37173748016357
"Orange",8.37104034423828
"Butler",8.37024116516113
"Warren",8.36960029602051
"Schuyler",8.36934471130371
"Tompkins",8.36846733093262
"Hot Spring",8.36714839935303
"Nobles",8.36629962921143
"Jessamine",8.36599826812744
"Ashtabula",8.3654613494873
"Martin",8.36396789550781
"Guilford",8.36199760437012
"Dickey",8.3598518371582
"Delaware",8.35951519012451
"Massac",8.35915088653564
"Walthall",8.35814189910889
"Madison",8.35812664031982
"Austin",8.3577070236206
"Pike",8.3575849533081
"Noxubee",8.35717678070068
"Franklin",8.35501861572266
"Dade",8.35499668121338
"Ogemaw",8.3545331954956
"Wright",8.35407066345215
"Saline",8.3531608581543
"Brown",8.35289669036865
"Suffolk",8.35237503051758
"Fauquier",8.35227680206299
"Lewis",8.34977340698242
"Sanilac",8.34960269927979
"Carlisle",8.34841156005859
"Prairie",8.34831523895264
"Redwood",8.34532737731934
"Lee",8.34349918365479
"Christian",8.34331130981445
"Coffee",8.34307289123535
"Worth",8.34229755401611
"Haralson",8.34181880950928
"Forsyth",8.34150886535645
"Parker",8.34038257598877
"Aurora",8.33984565734863
"Hampshire",8.3392915725708
"Caroline",8.33896064758301
"Martinsville",8.33793640136719
"Murray",8.33746719360352
"Nelson",8.33572769165039
"St. Clair",8.33301544189453
"Caledonia",8.33243751525879
"Marion",8.33188056945801
"Lamar",8.33173274993896
"Clay",8.32506942749023
"Hancock",8.32401180267334
"Jackson",8.32392311096191
"Holmes",8.32367420196533
"Yell",8.3228349685669
"Marion",8.32264995574951
"Irwin",8.32241821289062
"Queen Anne's",8.32083702087402
"Roanoke",8.32063484191895
"Cape Girardeau",8.32036781311035
"Washington",8.32034873962402
"Crawford",8.31922340393066
"Braxton",8.31848812103271
"San Patricio",8.3183479309082
"Danville",8.31784343719482
"Butts",8.31776809692383
"Wayne",8.31750011444092
"Chattooga",8.31480407714844
"Wilcox",8.31458854675293
"Garland",8.31145000457764
"Newton",8.31021213531494
"Dooly",8.31010055541992
"Dougherty",8.30965900421143
"Adams",8.30852508544922
"Kanawha",8.30800247192383
"Fluvanna",8.30758857727051
"Richmond",8.30676174163818
"Wexford",8.30659294128418
"Morgan",8.3041467666626
"Doniphan",8.30393409729004
"Ben Hill",8.30370903015137
"Stafford",8.30306529998779
"Franklin",8.30291080474854
"Ste. Genevieve",8.30013751983643
"Kossuth",8.29953193664551
"Val Verde",8.29910564422607
"Colorado",8.29905319213867
"Webster",8.29832172393799
"Crisp",8.29733657836914
"Sequatchie",8.29619884490967
"Pike",8.2932939529419
"Harrison",8.29292964935303
"Henry",8.29164600372314
"Larue",8.29160976409912
"Washington",8.29097175598145
"Watonwan",8.28924560546875
"Lanier",8.28903388977051
"Robertson",8.28837585449219
"Andrew",8.28793048858643
"Chickasaw",8.28625965118408
"Limestone",8.28612613677979
"Franklin",8.28571319580078
"Lewis",8.28551006317139
"Franklin",8.28512287139893
"Franklin",8.28476619720459
"Radford",8.28429222106934
"Seminole",8.28358936309814
"Wayne",8.28310489654541
"Iosco",8.28286266326904
"Perry",8.2822265625
"Jefferson",8.27964878082275
"Grady",8.27939510345459
"St. Helena",8.27938938140869
"Tuscaloosa",8.27912044525146
"Baker",8.27875423431396
"Polk",8.27832794189453
"Franklin",8.2781229019165
"Blount",8.27550029754639
"Forrest",8.27502918243408
"Walker",8.27455234527588
"Washington",8.27408027648926
"Sawyer",8.27148723602295
"Nelson",8.27131748199463
"Wadena",8.27000331878662
"Gloucester",8.26954078674316
"Polk",8.26913738250732
"Union",8.26913452148438
"Conway",8.26853942871094
"Shelby",8.26832866668701
"Sampson",8.26798629760742
"Scott",8.26628112792969
"Wise",8.2662763595581
"Calhoun",8.26566219329834
"Oscoda",8.26472187042236
"Owen",8.26346302032471
"Crawford",8.26191139221191
"Schley",8.26111602783203
"Houston",8.26074504852295
"Foster",8.2601728439331
"Turner",8.25942420959473
"Emmet",8.25904273986816
"Lee",8.25843906402588
"Wyoming",8.25781631469727
"Pickens",8.25515174865723
"Atchison",8.25491523742676
"Schoharie",8.25456142425537
"Osceola",8.25415515899658
"Perry",8.25298976898193
"Greene",8.25211143493652
"Cleburne",8.25075244903564
"Monroe",8.25030040740967
"Scott",8.24997520446777
"Montgomery",8.24732494354248
"Lyon",8.24688243865967
"Calhoun",8.24619483947754
"Miami-Dade",8.24531555175781
"Gilmer",8.24462223052979
"Seneca",8.24448013305664
"Pendleton",8.24399566650391
"Mobile",8.24340057373047
"Winston",8.24232006072998
"DeKalb",8.24210262298584
"Dyer",8.24174404144287
"Clarke",8.24149322509766
"Lincoln",8.24017333984375
"Union",8.23866939544678
"Laurel",8.23841762542725
"Spencer",8.23829364776611
"Augusta",8.2380199432373
"Grundy",8.23793697357178
"Calhoun",8.23681259155273
"Lauderdale",8.23625087738037
"Nodaway",8.23597240447998
"Todd",8.23475646972656
"Carlton",8.23403644561768
"Manatee",8.23369693756104
"Livingston",8.23337364196777
"Thomas",8.23310852050781
"Craig",8.23267841339111
"Talladega",8.23236465454102
"Roane",8.23091983795166
"Monroe",8.22969245910645
"Nowata",8.22917175292969
"Carroll",8.228515625
"Leavenworth",8.22799587249756
"Trigg",8.22742652893066
"Spotsylvania",8.2263765335083
"Fannin",8.22286796569824
"Blanco",8.2228536605835
"Yates",8.22129726409912
"Berkshire",8.219651222229
"Trousdale",8.21903705596924
"Oconee",8.21891784667969
"Barren",8.21885585784912
"Van Buren",8.21884441375732
"Butler",8.21874618530273
"Lucas",8.21865844726562
"Grainger",8.21823501586914
"Kalkaska",8.21744728088379
"Dickinson",8.2173547744751
"Woodford",8.21711254119873
"Ulster",8.21624851226807
"Menominee",8.21558380126953
"Lamar",8.2155818939209
"Lowndes",8.214919090271
"Brule",8.21303176879883
"Calhoun",8.21207618713379
"Worth",8.21168422698975
"Kemper",8.20753002166748
"Palm Beach",8.20550537109375
"White",8.20535087585449
"Amherst",8.20505046844482
"Jasper",8.20481300354004
"Warren",8.20480346679688
"Grayson",8.2045087814331
"Marshall",8.20391368865967
"Tunica",8.20310592651367
"Haskell",8.20302295684814
"Franklin",8.19974994659424
"Montgomery",8.19954776763916
"Wise",8.19866847991943
"Essex",8.19843769073486
"McDonald",8.19722366333008
"Pike",8.19611644744873
"Hawkins",8.19602584838867
"Duplin",8.19577693939209
"Zapata",8.19543743133545
"Gentry",8.19468879699707
"Cecil",8.19439315795898
"Erie",8.19421482086182
"Warren",8.1942081451416
"Venango",8.19368362426758
"Coffee",8.19284057617188
"Montgomery",8.1920280456543
"Louisa",8.19138431549072
"Cattaraugus",8.19070720672607
"Bennington",8.19038200378418
"White",8.18955516815186
"Botetourt",8.18895721435547
"Fallon",8.187912940979
"Grand Traverse",8.18633460998535
"Pulaski",8.18457984924316
"Whitley",8.18417263031006
"Cleveland",8.1840705871582
"Richardson",8.18391227722168
"Love",8.18378353118896
"Jeff Davis",8.18338680267334
"Grenada",8.18195629119873
"Alexander",8.18144702911377
"Audubon",8.18133926391602
"Itawamba",8.17817306518555
"Muskogee",8.17815971374512
"Chesterfield",8.17800331115723
"Pickett",8.17774105072021
"Tallapoosa",8.17752361297607
"Bowman",8.17732238769531
"Bibb",8.17637348175049
"Jones",8.17535209655762
"Orange",8.17472743988037
"Bledsoe",8.17470073699951
"Douglas",8.1746883392334
"Livingston",8.17464828491211
"Cook",8.1721134185791
"Forest",8.17125988006592
"Cherokee",8.17123031616211
"Phillips",8.17076587677002
"Clay",8.17063808441162
"Surry",8.17060375213623
"Upson",8.17053127288818
"Graves",8.17031383514404
"Decatur",8.16969108581543
"Union",8.16928672790527
"Chambers",8.16894817352295
"Jackson",8.16886520385742
"Wayne",8.16811466217041
"Adair",8.16798496246338
"Miller",8.16723537445068
"Pushmataha",8.16700267791748
"Chouteau",8.16660404205322
"Pike",8.16624450683594
"Pulaski",8.16581058502197
"Lawrence",8.16568946838379
"Taylor",8.16494560241699
"Cottonwood",8.16484642028809
"Sumter",8.16248512268066
"Sedgwick",8.16215419769287
"Cheatham",8.16170978546143
"Pottawattamie",8.16152381896973
"Smith",8.1605749130249
"Jasper",8.15974044799805
"Guthrie",8.15939617156982
"Baldwin",8.15854263305664
"Elmore",8.15707778930664
"Pontotoc",8.15636348724365
"Perry",8.15621662139893
"Huron",8.15594863891602
"Cumberland",8.15569686889648
"Adair",8.15518379211426
"Madison",8.15510272979736
"Pasco",8.15466690063477
"Moore",8.15425109863281
"Lumpkin",8.15400123596191
"Meriwether",8.15341377258301
"Buckingham",8.15235996246338
"Monroe",8.15231800079346
"Webster",8.15180683135986
"Mercer",8.15170001983643
"Bedford",8.15151500701904
"Lee",8.15030384063721
"Bourbon",8.15003967285156
"Boyle",8.14825916290283
"Columbia",8.1480655670166
"Fremont",8.14717292785645
"Lauderdale",8.14701747894287
"Murray",8.14675426483154
"Knox",8.14657020568848
"Van Buren",8.14615345001221
"Adams",8.14548397064209
"Bryan",8.14474773406982
"Clinton",8.14377593994141
"Page",8.14326667785645
"Lyman",8.142991065979
"Marion",8.14275646209717
"Ringgold",8.14245414733887
"Lafayette",8.14208698272705
"Shawnee",8.14137840270996
"Manistee",8.13987445831299
"Rockbridge",8.13963794708252
"Crawford",8.13890933990479
"Tallahatchie",8.13812351226807
"Martin",8.13810157775879
"Sarasota",8.13634490966797
"Sequoyah",8.13589191436768
"Putnam",8.13533687591553
"Clay",8.13515949249268
"Floyd",8.13404369354248
"Charles",8.13394355773926
"Kendall",8.13372707366943
"Washington",8.13342380523682
"Lee",8.13251781463623
"Clark",8.13233375549316
"Mills",8.13207817077637
"Leslie",8.13200187683105
"Calloway",8.13193893432617
"Catawba",8.13114547729492
"Letcher",8.13114261627197
"Quitman",8.1309061050415
"Harlan",8.13073921203613
"Campbell",8.13009262084961
"Sullivan",8.1300802230835
"Hughes",8.12983894348145
"St. Francis",8.1295223236084
"Lawrence",8.12950134277344
"Cumberland",8.1290807723999
"Palo Alto",8.128737449646
"Ontario",8.12841129302979
"Oneida",8.12819385528564
"Decatur",8.12790298461914
"Ransom",8.12769508361816
"DeKalb",8.12613296508789
"Galax",8.12588977813721
"Brooks",8.12536334991455
"Peach",8.12470054626465
"Perry",8.1243724822998
"Edmonson",8.12254524230957
"Clay",8.12245082855225
"Brown",8.12216472625732
"Talbot",8.12205505371094
"Harris",8.12074375152588
"Tishomingo",8.12071704864502
"Caldwell",8.12018966674805
"Humboldt",8.12002468109131
"Prentiss",8.11930847167969
"Pike",8.11913394927979
"Upshur",8.11902332305908
"Potter",8.11799812316895
"Marion",8.11728191375732
"Fleming",8.1165943145752
"Gaston",8.11541366577148
"Union",8.1152286529541
"Colbert",8.11430549621582
"Carter",8.11390590667725
"Putnam",8.11302661895752
"Allen",8.11275577545166
"Yalobusha",8.11263847351074
"Lamar",8.11164665222168
"Fannin",8.11148738861084
"Richmond",8.11102390289307
"Taylor",8.10958003997803
"Nicholas",8.10769939422607
"Tipton",8.10760974884033
"Harrison",8.10730171203613
"Russell",8.10661697387695
"Lavaca",8.1062536239624
"Wayne",8.1050615310669
"Chatham",8.10476303100586
"Carroll",8.10466480255127
"Franklin",8.10341835021973
"Coosa",8.10330486297607
"McCreary",8.10317802429199
"McIntosh",8.1027364730835
"Morgan",8.10177516937256
"Russell",8.09761047363281
"Cayuga",8.0974760055542
"Lincoln",8.09717655181885
"Alcona",8.09715843200684
"Josephine",8.09689331054688
"Clarke",8.09588718414307
"Matagorda",8.0951623916626
"Chattahoochee",8.09500789642334
"Florence",8.09486293792725
"Cannon",8.09479427337646
"Cass",8.09407329559326
"Carter",8.09393978118896
"Fayette",8.09267997741699
"Bacon",8.09253311157227
"Johnson",8.09102249145508
"Fentress",8.09007740020752
"Greene",8.08960247039795
"Windsor",8.08947658538818
"Hardin",8.08940887451172
"Montgomery",8.08791160583496
"Wayne",8.08781337738037
"Pope",8.08759498596191
"Clay",8.08713054656982
"Crawford",8.08703136444092
"Forest",8.0866813659668
"Randolph",8.08632469177246
"Cabarrus",8.08384990692139
"Jackson",8.08304309844971
"St. Francois",8.082350730896
"Dale",8.08221530914307
"Stewart",8.08163070678711
"Scott",8.08053398132324
"Calhoun",8.07999134063721
"Goochland",8.07969188690186
"Telfair",8.07894229888916
"Hutchinson",8.07789611816406
"Lexington",8.07761287689209
"Benton",8.07653331756592
"Greene",8.07630443572998
"Lee",8.07570743560791
"Tippah",8.07371139526367
"Greenville",8.07295894622803
"Garrard",8.07200908660889
"Hart",8.07182216644287
"Alpena",8.0707836151123
"Anderson",8.07002544403076
"Coahoma",8.06952857971191
"Hampden",8.06908798217773
"Clinton",8.06901168823242
"Twiggs",8.06894779205322
"Greene",8.06891536712646
"Knott",8.06716156005859
"Kent",8.06700420379639
"Lake",8.06627178192139
"Montgomery",8.06573486328125
"Alcorn",8.06561756134033
"Otsego",8.06551265716553
"Crenshaw",8.0650520324707
"Jefferson",8.06435489654541
"Stanley",8.06352138519287
"Lee",8.06346702575684
"Johnston",8.06317329406738
"Marshall",8.06311798095703
"Llano",8.06149482727051
"Powell",8.06092357635498
"Mingo",8.06074047088623
"Toole",8.05965042114258
"Clark",8.0593786239624
"Campbell",8.05918884277344
"Maury",8.058669090271
"Montgomery",8.05578517913818
"Crittenden",8.05558204650879
"Green",8.05531120300293
"Lee",8.05527877807617
"Chautauqua",8.05493259429932
"Choctaw",8.05415153503418
"Chilton",8.05393695831299
"Montmorency",8.05332660675049
"Canadian",8.0531759262085
"Iredell",8.05253219604492
"Nemaha",8.05251979827881
"Estill",8.0520076751709
"Hunterdon",8.05166339874268
"Marshall",8.05117034912109
"Claiborne",8.05116939544678
"Owsley",8.05104827880859
"Coos",8.05087471008301
"Bell",8.05057144165039
"Latimer",8.04928779602051
"Corson",8.04844951629639
"Lauderdale",8.04826736450195
"Dewey",8.04739761352539
"Greene",8.04711532592773
"Alleghany",8.04655075073242
"Labette",8.04596328735352
"Lincoln",8.04594993591309
"Washington",8.04482364654541
"Stone",8.04397487640381
"Jackson",8.04393196105957
"Rowan",8.0438871383667
"Walworth",8.04376411437988
"Wilkinson",8.04367542266846
"Somerset",8.0433406829834
"Pulaski",8.0429630279541
"Madison",8.04220104217529
"Randolph",8.04193115234375
"Logan",8.04174423217773
"Wayne",8.04103755950928
"Douglas",8.04056453704834
"Yadkin",8.04054927825928
"Harnett",8.04025268554688
"Dickinson",8.04002380371094
"Stone",8.03982734680176
"Bath",8.03848075866699
"Atchison",8.03743171691895
"Carroll",8.0372142791748
"Atoka",8.03681659698486
"Johnson",8.03663349151611
"Davis",8.03632640838623
"Pope",8.03627109527588
"O'Brien",8.03567981719971
"Pittsburg",8.03543186187744
"Shelby",8.03542613983154
"Cortland",8.0354061126709
"South Central Connecticut",8.0347204208374
"Greene",8.0337963104248
"Anderson",8.03378295898438
"Montgomery",8.03336524963379
"Coal",8.03333568572998
"Dickson",8.03291702270508
"Jackson",8.03175449371338
"Boone",8.03137683868408
"Lincoln",8.03133487701416
"Raleigh",8.03123569488525
"Appanoose",8.03077030181885
"Sully",8.03033638000488
"Lawrence",8.02979755401611
"Overton",8.02863502502441
"Macon",8.02830696105957
"Vilas",8.02522945404053
"Pontotoc",8.02451705932617
"Wharton",8.02426052093506
"Kay",8.02310371398926
"Benton",8.02266979217529
"Johnson",8.02210426330566
"Escambia",8.02164173126221
"Taylor",8.02086067199707
"Haywood",8.02051067352295
"Turner",8.0203046798706
"Scott",8.01941585540771
"Collier",8.01832962036133
"Monroe",8.01657676696777
"Wakulla",8.01657390594482
"Cass",8.0165433883667
"Douglas",8.01637268066406
"Lafayette",8.01493549346924
"Polk",8.01434230804443
"Jefferson",8.0142879486084
"Dodge",8.01350116729736
"Neosho",8.01260375976562
"Appomattox",8.01255416870117
"Faulkner",8.01235961914062
"Clay",8.01218223571777
"Cherokee",8.01199245452881
"Obion",8.01082801818848
"Franklin",8.01075553894043
"Kimble",8.01031303405762
"Nueces",8.01014137268066
"Marion",8.00997161865234
"Cumberland",8.00874900817871
"Warren",8.00826549530029
"Karnes",8.00814628601074
"Breathitt",8.00790119171143
"Cass",8.00659275054932
"Daviess",8.00583648681641
"Pearl River",8.00539970397949
"Wilkes",8.0040864944458
"Barnes",8.0029182434082
"McMullen",8.00282859802246
"Hardin",8.00260066986084
"Hanover",8.00222396850586
"Talbot",8.00178718566895
"Macon",8.00131893157959
"Sumter",8.00079727172852
"Spokane",7.99985551834106
"Lincoln",7.99829149246216
"Osage",7.99695730209351
"Lee",7.99658870697021
"Antrim",7.99601650238037
"Nemaha",7.99596118927002
"Windham",7.99315023422241
"Anson",7.99195194244385
"Wolfe",7.99059534072876
"Hamilton",7.99017763137817
"Davidson",7.98843193054199
"Madison",7.98768329620361
"Henry",7.98767948150635
"Spartanburg",7.98483037948608
"Humphreys",7.98406505584717
"Autauga",7.98362350463867
"Houston",7.98294448852539
"Rockcastle",7.98229360580444
"Gasconade",7.98200273513794
"Chippewa",7.97925853729248
"Adair",7.97846984863281
"Wilson",7.97834777832031
"Cumberland",7.97804880142212
"Marion",7.97797441482544
"Bleckley",7.97726631164551
"Fayette",7.97700834274292
"Caroline",7.97576332092285
"Montgomery",7.97516584396362
"Gibson",7.97491312026978
"Washington",7.97478485107422
"Menifee",7.97428607940674
"Cowley",7.97388362884521
"York",7.97263431549072
"Pawnee",7.97219228744507
"Montgomery",7.97083806991577
"Choctaw",7.97045516967773
"Ziebach",7.969970703125
"White",7.96850061416626
"Henry",7.96774387359619
"Lawrence",7.96772384643555
"Dickenson",7.9664568901062
"Appling",7.96535730361938
"Leelanau",7.96478223800659
"Tate",7.96432304382324
"Mercer",7.96411609649658
"Fayette",7.96316385269165
"Seminole",7.96292495727539
"Cole",7.96268701553345
"Bath",7.96198511123657
"Terrell",7.96171188354492
"Kent",7.9616904258728
"Metcalfe",7.9601035118103
"Crawford",7.95988512039185
"Garvin",7.95898962020874
"Madison",7.95851612091064
"Ralls",7.9580545425415
"Elliott",7.95706462860107
"Beaufort",7.95609426498413
"Montague",7.95600700378418
"George",7.95474767684937
"Lancaster",7.95469331741333
"Webster",7.95431089401245
"Barton",7.95387983322144
"Hancock",7.95313549041748
"Ray",7.9521951675415
"Crockett",7.95087242126465
"St. Lawrence",7.95059490203857
"Crawford",7.94767332077026
"Buchanan",7.94731712341309
"Bollinger",7.94582223892212
"Geneva",7.94498825073242
"LaMoure",7.94460773468018
"Boone",7.94411754608154
"Union",7.94340372085571
"Hernando",7.94318532943726
"Summers",7.94243049621582
"Refugio",7.94171237945557
"Geary",7.94145965576172
"Warren",7.94028949737549
"Dakota",7.9402494430542
"Floyd",7.9395260810852
"Hughes",7.9386625289917
"Person",7.93849897384644
"Hale",7.93783473968506
"Pettis",7.93746900558472
"Live Oak",7.93625402450562
"Leon",7.93533086776733
"Magoffin",7.93531084060669
"Pike",7.93527173995972
"Pickens",7.9346194267273
"Plymouth",7.93426895141602
"Monmouth",7.93423748016357
"Cheboygan",7.93378400802612
"Callaway",7.93301057815552
"Okmulgee",7.9328203201294
"Randolph",7.93147373199463
"Casey",7.93048191070557
"Powhatan",7.93032073974609
"Wheeler",7.93007659912109
"Moore",7.929847240448
"Butler",7.92928791046143
"Citrus",7.92887449264526
"Hancock",7.92883253097534
"Presque Isle",7.92755031585693
"Russell",7.92737102508545
"Delta",7.92728185653687
"Richland",7.92684745788574
"Sevier",7.92671489715576
"Baldwin",7.92539596557617
"Highland",7.92466497421265
"Taliaferro",7.92464733123779
"Osage",7.92463397979736
"Grundy",7.92414903640747
"Marshall",7.92320728302002
"Wayne",7.92031240463257
"Chatham",7.91859340667725
"Barbour",7.91766357421875
"Washington",7.91643524169922
"Santa Rosa",7.91635370254517
"Custer",7.91608047485352
"Alamance",7.91587018966675
"Clay",7.91471481323242
"Orange",7.91193771362305
"Panola",7.9116907119751
"Naugatuck Valley",7.91168832778931
"Early",7.91111660003662
"Clay",7.91100168228149
"McDowell",7.90930795669556
"Hardeman",7.90781402587891
"Otoe",7.90768003463745
"Johnston",7.90708160400391
"Caldwell",7.90645980834961
"Boone",7.90616321563721
"Riley",7.90523290634155
"Washington",7.90491247177124
"King George",7.90344285964966
"Lewis",7.90300607681274
"Rowan",7.90261220932007
"Lewis",7.90246915817261
"Dorchester",7.90223693847656
"Middlesex",7.90181732177734
"McDuffie",7.90134000778198
"Wayne",7.90023326873779
"Lincoln",7.8994402885437
"Vance",7.89937973022461
"McNairy",7.89932537078857
"Carroll",7.89921855926514
"Hoke",7.89829349517822
"Halifax",7.89800643920898
"McCormick",7.8979115486145
"DeWitt",7.89747142791748
"Toombs",7.89584493637085
"Flathead",7.89583492279053
"Tattnall",7.89552736282349
"Carroll",7.89507722854614
"Morgan",7.8939962387085
"Miami",7.89326667785645
"Union",7.89248657226562
"Washington",7.89158344268799
"Mecklenburg",7.89149045944214
"Putnam",7.89136743545532
"Liberty",7.8903923034668
"Henry",7.88780641555786
"Davie",7.88656616210938
"Wyoming",7.88614463806152
"Taney",7.88562393188477
"Pawnee",7.88546514511108
"Hickman",7.88436698913574
"Gillespie",7.88412046432495
"Sussex",7.88319683074951
"Stokes",7.88187599182129
"Patrick",7.88177728652954
"Pittsylvania",7.88125562667847
"Craig",7.87902927398682
"Henry",7.87804365158081
"Greenwood",7.87803649902344
"Cocke",7.87792205810547
"Perry",7.87790966033936
"Stanly",7.87726783752441
